23.73913043478261, 90.36231884057972, 0
33.94202898550724, 78.18840579710145, 0
18.318840579710145, 67.02898550724638, 0
26.289855072463766, 75.14492753623189, 2
35.85507246376811, 77.17391304347827, 0
31.07246376811594, 74.6376811594203, 0
31.71014492753623, 78.69565217391305, 3
36.17391304347826, 82.7536231884058, 3
38.086956521739125, 91.3768115942029, 6
36.492753623188406, 89.34782608695653, 8
25.333333333333332, 89.85507246376812, 1
19.91304347826087, 69.56521739130434, 0
39.04347826086956, 68.55072463768116, 0
36.492753623188406, 73.1159420289855, 0
24.057971014492754, 81.73913043478261, 9
38.72463768115942, 74.6376811594203, 0
34.57971014492753, 90.36231884057972, 2
31.391304347826086, 67.02898550724638, 0
23.10144927536232, 68.55072463768116, 0
38.086956521739125, 95.94202898550725, 0
19.594202898550726, 91.8840579710145, 0
20.231884057971016, 75.14492753623189, 8
30.43478260869565, 95.43478260869566, 0
32.028985507246375, 67.53623188405797, 0
33.30434782608695, 83.26086956521739, 12
28.840579710144926, 96.95652173913044, 0
30.115942028985508, 100.0, 0
39.04347826086956, 70.07246376811594, 0
28.52173913043478, 69.56521739130434, 0
34.89855072463768, 96.95652173913044, 0
23.42028985507246, 95.43478260869566, 0
31.71014492753623, 88.84057971014494, 0
20.55072463768116, 90.36231884057972, 0
18.0, 82.2463768115942, 1
32.028985507246375, 77.17391304347827, 0
38.086956521739125, 74.6376811594203, 0
34.57971014492753, 100.0, 0
20.869565217391305, 98.47826086956522, 0
21.82608695652174, 74.13043478260869, 4
32.666666666666664, 82.7536231884058, 6
31.71014492753623, 98.98550724637681, 0
20.231884057971016, 91.8840579710145, 0
39.68115942028985, 97.46376811594203, 0
33.94202898550724, 70.07246376811594, 0
23.10144927536232, 85.28985507246377, 1
25.014492753623188, 86.30434782608695, 4
21.18840579710145, 71.08695652173913, 0
32.666666666666664, 76.66666666666667, 0
38.72463768115942, 93.91304347826087, 1
26.608695652173914, 67.53623188405797, 0
18.318840579710145, 81.23188405797102, 1
23.10144927536232, 79.20289855072464, 5
34.26086956521739, 81.23188405797102, 2
19.91304347826087, 96.95652173913044, 0
20.231884057971016, 82.2463768115942, 4
37.768115942028984, 67.02898550724638, 0
35.21739130434783, 69.56521739130434, 0
31.391304347826086, 95.94202898550725, 0
24.695652173913043, 66.01449275362319, 0
31.391304347826086, 75.14492753623189, 0
32.98550724637681, 86.30434782608695, 7
38.72463768115942, 87.31884057971016, 6
37.768115942028984, 90.36231884057972, 11
25.97101449275362, 97.97101449275362, 0
24.057971014492754, 67.02898550724638, 0
35.21739130434783, 96.44927536231884, 0
21.507246376811594, 98.98550724637681, 0
39.362318840579704, 93.40579710144928, 3
29.15942028985507, 73.1159420289855, 0
22.463768115942027, 80.21739130434783, 4
23.73913043478261, 84.27536231884058, 2
32.347826086956516, 84.27536231884058, 9
23.73913043478261, 92.3913043478261, 0
22.782608695652172, 91.3768115942029, 0
32.028985507246375, 68.04347826086956, 0
33.30434782608695, 74.13043478260869, 0
35.85507246376811, 96.44927536231884, 0
21.507246376811594, 79.20289855072464, 9
37.44927536231884, 75.65217391304348, 0
33.6231884057971, 96.44927536231884, 0
25.333333333333332, 95.43478260869566, 0
36.17391304347826, 80.21739130434783, 1
40.0, 94.42028985507247, 0
33.6231884057971, 94.42028985507247, 1
28.52173913043478, 87.31884057971016, 3
26.289855072463766, 74.13043478260869, 0
27.246376811594203, 72.10144927536231, 0
35.85507246376811, 76.66666666666667, 0
32.666666666666664, 68.04347826086956, 0
29.47826086956522, 65.0, 0
26.289855072463766, 84.78260869565217, 5
39.362318840579704, 100.0, 0
30.43478260869565, 78.69565217391305, 0
37.130434782608695, 71.08695652173913, 0
20.869565217391305, 89.34782608695653, 0
29.79710144927536, 76.15942028985508, 0
23.10144927536232, 71.08695652173913, 0
25.333333333333332, 92.3913043478261, 0
30.115942028985508, 86.81159420289855, 3
28.840579710144926, 94.42028985507247, 0
28.52173913043478, 99.4927536231884, 0
31.391304347826086, 66.01449275362319, 0
38.086956521739125, 65.5072463768116, 0
39.04347826086956, 70.57971014492753, 0
35.21739130434783, 92.3913043478261, 4
24.057971014492754, 75.14492753623189, 2
40.0, 66.52173913043478, 0
32.347826086956516, 83.76811594202898, 6
32.028985507246375, 91.3768115942029, 3
18.63768115942029, 80.21739130434783, 8
37.44927536231884, 93.91304347826087, 4
18.318840579710145, 98.47826086956522, 0
32.98550724637681, 88.84057971014494, 8
37.130434782608695, 98.98550724637681, 0
26.608695652173914, 80.21739130434783, 6
21.82608695652174, 97.97101449275362, 0
21.507246376811594, 92.3913043478261, 0
35.21739130434783, 80.72463768115942, 1
30.115942028985508, 85.79710144927536, 9
32.347826086956516, 77.68115942028986, 0
27.884057971014492, 81.73913043478261, 8
31.71014492753623, 72.6086956521739, 0
19.27536231884058, 83.26086956521739, 2
36.17391304347826, 95.43478260869566, 0
32.028985507246375, 92.3913043478261, 1
38.72463768115942, 91.3768115942029, 8
28.202898550724637, 90.86956521739131, 0
38.086956521739125, 96.95652173913044, 1
33.30434782608695, 66.52173913043478, 0
26.608695652173914, 85.28985507246377, 8
27.246376811594203, 65.0, 0
33.94202898550724, 99.4927536231884, 0
33.30434782608695, 72.6086956521739, 0
39.68115942028985, 74.6376811594203, 0
35.53623188405797, 69.05797101449275, 0
39.04347826086956, 81.23188405797102, 0
38.086956521739125, 97.97101449275362, 1
19.91304347826087, 91.8840579710145, 0
22.782608695652172, 93.91304347826087, 0
24.057971014492754, 99.4927536231884, 0
18.63768115942029, 82.2463768115942, 4
20.55072463768116, 75.65217391304348, 3
18.956521739130434, 99.4927536231884, 0
30.115942028985508, 89.34782608695653, 2
31.07246376811594, 85.28985507246377, 9
35.85507246376811, 72.6086956521739, 0
22.782608695652172, 88.33333333333334, 0
25.014492753623188, 76.66666666666667, 3
40.0, 99.4927536231884, 0
20.231884057971016, 67.02898550724638, 0
37.44927536231884, 87.31884057971016, 15
26.289855072463766, 66.52173913043478, 0
34.89855072463768, 95.94202898550725, 0
33.6231884057971, 92.3913043478261, 0
32.028985507246375, 82.2463768115942, 4
33.30434782608695, 68.04347826086956, 0
38.405797101449274, 94.42028985507247, 3
18.0, 93.91304347826087, 0
37.768115942028984, 74.13043478260869, 0
28.202898550724637, 83.26086956521739, 13
25.333333333333332, 82.2463768115942, 9
18.63768115942029, 72.10144927536231, 5
29.15942028985507, 91.8840579710145, 0
35.85507246376811, 69.56521739130434, 0
31.391304347826086, 77.68115942028986, 0
26.608695652173914, 88.84057971014494, 0
34.26086956521739, 94.42028985507247, 0
36.81159420289855, 93.40579710144928, 2
21.507246376811594, 83.76811594202898, 2
35.85507246376811, 88.33333333333334, 8
35.21739130434783, 84.78260869565217, 2
26.927536231884055, 85.79710144927536, 8
18.318840579710145, 80.21739130434783, 8
26.608695652173914, 92.89855072463769, 0
27.565217391304348, 70.07246376811594, 0
